Time,Phi (degrees),Theta (degrees)
14.38500,-3.07872,-1.96353
14.39700,-3.06864,-1.95095
14.42400,-3.06311,-1.94211
14.43600,-3.05697,-1.94013
14.44800,-3.05577,-1.92542
14.47000,-3.07212,-1.90954
14.49200,-3.08447,-1.93657
14.50400,-3.09865,-1.93725
14.52600,-3.11322,-1.93366
14.53800,-3.12406,-1.92577
14.56000,-3.13916,-1.90905
14.57200,-3.14367,-1.90271
14.59400,-3.24065,-1.89520
14.61600,-3.28644,-1.88645
14.62800,-3.30058,-1.88547
14.65000,-3.35152,-1.88318
14.66200,-3.36574,-1.87947
14.68400,-3.37404,-1.85439
14.69600,-3.37026,-1.84517
14.71800,-3.37782,-1.83137
14.73000,-3.37985,-1.81933
14.75200,-3.39055,-1.80336
14.77400,-3.39352,-1.79471
14.78600,-3.39659,-1.78926
14.80800,-3.39162,-1.77635
14.82000,-3.39287,-1.76971
14.84200,-3.40279,-1.75579
14.85400,-3.41014,-1.75102
14.87600,-3.39465,-1.74310
14.89800,-3.38273,-1.72554
14.91000,-3.38232,-1.72196
14.93200,-3.41316,-1.68063
14.94400,-3.42675,-1.69071
14.96600,-3.48475,-1.69308
