Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.35500,-0.56861,-1.54534,-136.51601
9.36700,-0.56844,-1.55463,-136.51360
9.38900,-0.57455,-1.56473,-136.50780
9.40100,-0.57574,-1.56916,-136.50529
9.42300,-0.57430,-1.58912,-136.50346
9.44500,-0.57038,-1.60522,-136.50162
9.45700,-0.57184,-1.60859,-136.50204
9.47900,-0.57176,-1.62189,-136.49745
9.49100,-0.57447,-1.62844,-136.49576
9.51300,-0.57089,-1.63114,-136.48723
9.52500,-0.57353,-1.63883,-136.48987
9.54700,-0.57402,-1.65395,-136.49352
9.56900,-0.57584,-1.65850,-136.49425
9.58100,-0.57235,-1.66492,-136.49684
9.60300,-0.57397,-1.68517,-136.49246
9.61500,-0.57566,-1.68898,-136.49001
9.63700,-0.58031,-1.70725,-136.48813
9.64900,-0.58052,-1.71135,-136.48639
9.67100,-0.58405,-1.73056,-136.48601
9.68300,-0.58483,-1.73754,-136.48427
9.70500,-0.58753,-1.75382,-136.48114
9.72700,-0.59085,-1.76906,-136.48065
9.73900,-0.59153,-1.77274,-136.48326
9.76100,-0.58736,-1.78691,-136.47884
9.77300,-0.58911,-1.78924,-136.47858
9.79500,-0.57936,-1.79995,-136.47801
9.80700,-0.58399,-1.80590,-136.47702
9.82900,-0.58215,-1.81588,-136.47650
9.85100,-0.58001,-1.82578,-136.47197
9.86300,-0.57867,-1.83033,-136.47090
9.88500,-0.57557,-1.83884,-136.46634
9.89700,-0.57806,-1.84388,-136.46609
9.91900,-0.57537,-1.85592,-136.46965
9.93100,-0.57217,-1.85858,-136.46790
9.95300,-0.57886,-1.87238,-136.46878
9.97500,-0.57741,-1.88394,-136.46574
9.98700,-0.57773,-1.88990,-136.46622
10.00900,-0.58276,-1.89354,-136.46710
10.02100,-0.58347,-1.90363,-136.46471
10.04300,-0.58599,-1.91762,-136.46024
10.05500,-0.58678,-1.92745,-136.45782
10.07700,-0.59598,-1.94049,-136.45616
10.08900,-0.59841,-1.95114,-136.45894
10.11100,-0.60546,-1.97015,-136.45590
10.13300,-0.60372,-1.97102,-136.45528
10.14500,-0.60261,-1.97770,-136.45573
10.16700,-0.60402,-1.98987,-136.45113
10.17900,-0.60669,-2.00099,-136.45236
10.20100,-0.61331,-2.00517,-136.45320
10.21300,-0.61465,-2.01243,-136.45082
10.23500,-0.62024,-2.02772,-136.45706
10.25700,-0.61432,-2.03842,-136.45793
10.26900,-0.61795,-2.04309,-136.46063
10.29100,-0.55219,-2.25290,-136.45682
10.30300,-0.55364,-2.24735,-136.45569
10.32500,-0.57193,-2.20228,-136.45200
10.33700,-0.57542,-2.17517,-136.45287
10.35900,-0.58525,-2.16061,-136.45088
10.38100,-0.59065,-2.11728,-136.45517
10.39300,-0.60087,-2.08785,-136.45230
10.42000,-0.60131,-2.09919,-136.45503
10.43200,-0.59983,-2.10573,-136.45628
10.44400,-0.59283,-2.11613,-136.45164
10.46600,-0.60643,-2.08076,-136.45070
10.47800,-0.60495,-2.09015,-136.45120
10.50000,-0.61015,-2.10318,-136.45082
10.52200,-0.59616,-2.14973,-136.44662
10.53400,-0.59427,-2.15170,-136.44928
10.55600,-0.59287,-2.15981,-136.44354
10.56800,-0.59441,-2.16185,-136.44330
10.59000,-0.59682,-2.15883,-136.44522
10.60200,-0.59291,-2.16559,-136.44492
10.62400,-0.59369,-2.15923,-136.44698
10.63600,-0.59711,-2.17101,-136.47308
10.65800,-0.53386,-2.16732,-136.30524
10.68000,-0.54369,-2.16149,-136.09930
10.69200,-0.54100,-2.16026,-135.93718
10.71400,-0.53832,-2.14993,-135.54071
10.72600,-0.56754,-2.17451,-135.36728
10.74800,-0.57725,-2.51360,-135.06673
10.76000,-0.54540,-2.79086,-134.88849
10.78200,-0.52298,-3.22556,-134.51382
10.80400,-0.58723,-3.41389,-134.21082
10.81600,-0.65030,-3.46974,-134.17464
10.83800,-0.71293,-3.65572,-134.22546
10.85000,-0.74981,-3.78691,-134.26021
10.87200,-0.76122,-4.14179,-134.34840
10.88400,-0.73012,-4.42157,-134.45117
