Time,Phi (degrees),Theta (degrees),Yaw (degrees)
7.37600,-106.57432,0.89488,-34.85080
7.38800,-107.81588,-1.13994,-32.37767
7.41000,-110.19630,-4.26988,-30.61824
7.42200,-111.73341,-5.44803,-31.02288
7.44400,-115.18598,-6.55173,-33.77837
7.46600,-119.17797,-6.66353,-37.97603
7.47800,-121.51244,-6.32665,-40.57046
7.50000,-125.85520,-5.26150,-45.12959
7.51200,-128.12730,-4.60353,-47.29535
7.53400,-132.01898,-3.43996,-50.46618
7.54600,-134.14903,-2.96228,-51.62909
7.56800,-137.60660,-2.25858,-53.25826
7.59000,-140.57314,-1.71405,-54.48026
7.60200,-141.92177,-1.46460,-54.99006
7.62400,-143.90704,-1.00198,-55.75619
7.63600,-144.71396,-0.69258,-56.12087
7.65800,-145.67589,0.00551,-56.79843
7.67000,-145.90733,0.43484,-57.08627
7.69200,-145.73903,1.17460,-57.42496
7.70400,-145.29858,1.46798,-57.47406
7.72600,-143.76758,1.65514,-57.23067
7.74800,-141.51810,1.27237,-56.59186
7.76000,-139.90413,0.74111,-55.94693
7.78200,-136.23495,-0.58130,-54.15034
7.79400,-133.89424,-1.39118,-52.91761
7.81600,-129.09091,-2.79561,-50.17920
7.83800,-123.87148,-3.90222,-46.88812
7.85000,-120.90839,-4.32516,-44.79343
7.87200,-115.51517,-4.68589,-40.43340
7.88400,-112.71749,-4.58694,-37.85308
7.90600,-108.12564,-3.78376,-33.24888
7.91800,-106.02570,-2.95876,-31.23828
7.94000,-102.95670,-0.79607,-29.39606
7.95200,-101.61516,0.74074,-29.80857
7.97400,-99.40303,3.99402,-33.56753
7.99600,-96.81567,7.26221,-39.98993
8.00800,-95.08225,8.78060,-44.17611
8.03000,-91.49272,10.66272,-51.17669
8.04200,-89.47999,11.20957,-53.74369
8.06400,-85.92529,11.82136,-55.59444
8.07600,-84.12872,12.21246,-55.16779
8.09800,-81.11726,13.46369,-52.41800
8.11000,-79.67559,14.51018,-50.22115
8.13200,-77.50879,16.88370,-45.80578
8.15400,-75.78387,19.62453,-41.64069
8.16600,-75.09515,21.22058,-39.60668
8.18800,-74.24708,24.08282,-36.50240
8.20000,-73.97776,25.53827,-35.11635
8.22200,-73.86854,27.93871,-32.86488
8.23400,-73.94824,28.98335,-31.85794
8.25600,-74.13396,30.26182,-30.60383
8.27800,-74.46909,30.95316,-29.71679
8.29000,-74.70725,30.97798,-29.41968
8.31200,-75.07870,30.32660,-29.40844
8.32400,-75.36009,29.66925,-29.58071
8.34600,-75.94010,27.94506,-30.23994
8.35800,-76.35551,26.77689,-30.70786
8.38000,-77.51250,24.35241,-31.64251
8.39200,-78.28241,22.89567,-32.29572
8.41400,-79.92939,20.08088,-34.06013
8.43600,-81.90446,17.33602,-36.41602
8.44800,-83.14925,15.94577,-38.02788
8.47000,-85.74953,13.72809,-41.22875
8.48200,-87.37523,12.68334,-42.85406
8.50400,-90.62660,11.02848,-44.83442
8.51600,-92.46687,10.16928,-45.22839
8.53800,-95.85786,8.49763,-44.53393
8.56000,-99.11071,6.57292,-42.93463
8.57200,-100.76490,5.38396,-41.80003
8.59400,-103.61566,3.04412,-39.85870
8.60600,-105.15477,1.73876,-39.06263
8.62800,-107.99101,-0.48811,-38.41330
8.64000,-109.61462,-1.53248,-38.51783
8.66200,-112.80112,-2.99345,-39.49028
8.68400,-116.17841,-3.95010,-41.09626
8.69600,-118.10143,-4.26638,-42.12634
8.71800,-121.64851,-4.54766,-44.07613
8.73000,-123.52804,-4.61341,-45.07958
8.75200,-126.81229,-4.68551,-46.66550
8.76400,-128.47594,-4.68046,-47.41965
8.78600,-131.22336,-4.50398,-48.68538
8.80800,-133.64067,-4.16514,-49.85143
8.82000,-134.75610,-3.92997,-50.42437
8.84200,-136.39641,-3.47506,-51.33897
8.85400,-137.06589,-3.23299,-51.74462
8.87600,-137.86443,-2.71598,-52.37539
8.88800,-138.04146,-2.37573,-52.67402
8.91000,-137.86575,-1.73327,-53.04849
8.92200,-137.46846,-1.43303,-53.15511
8.94400,-136.14897,-1.18976,-53.04384
8.96600,-134.27621,-1.38458,-52.41632
8.97800,-132.94258,-1.61571,-51.83411
9.00000,-129.97629,-2.16886,-50.34945
9.01200,-128.11943,-2.49685,-49.29457
9.03400,-124.33706,-2.99581,-46.97652
9.04600,-122.11813,-3.19061,-45.49831
9.06800,-117.92463,-3.36300,-42.35592
9.09000,-113.73910,-3.16456,-38.89543
9.10700,-110.63850,-2.66376,-36.19468
9.11900,-108.63002,-2.07258,-34.42757
9.14100,-105.36935,-0.50284,-31.90170
9.15300,-103.82172,0.57757,-31.17179
9.17500,-101.27488,2.92800,-31.39871
9.18700,-99.96716,4.32815,-32.54637
9.20900,-97.47377,6.91269,-36.25648
9.22128,-95.95190,8.21310,-38.78679
9.24300,-93.07888,10.05397,-43.10654
9.26500,-90.13702,11.39691,-46.30354
9.27700,-88.59163,11.96060,-47.24563
9.29900,-85.92323,12.96811,-47.50170
9.31100,-84.61185,13.60924,-46.94376
9.33300,-82.53070,15.01202,-44.98744
9.34500,-81.51698,15.92867,-43.63797
9.36700,-79.96425,17.78678,-40.98598
9.38900,-78.74185,19.74783,-38.41449
