Time,Phi (degrees),Theta (degrees)
8.48200,-82.29663,17.43111
8.50400,-85.48728,15.53517
8.51600,-87.35152,14.60670
8.53800,-90.89207,12.92911
8.56000,-94.36774,11.07699
8.57200,-96.16195,9.94487
8.59400,-99.25973,7.69576
8.60600,-100.85075,6.45463
8.62800,-103.70248,4.30264
8.64000,-105.27752,3.27564
8.66200,-108.28684,1.79754
8.68400,-111.39270,0.78198
8.69600,-113.13216,0.42519
8.71800,-116.31060,0.05306
8.73000,-117.97440,-0.05860
8.75200,-120.86552,-0.19680
8.76400,-122.30886,-0.21750
8.78600,-124.64585,-0.07628
8.80800,-126.63868,0.22264
8.82000,-127.51637,0.44161
8.84200,-128.72514,0.87763
8.85400,-129.15999,1.11862
8.87600,-129.53122,1.64636
8.88800,-129.47632,1.99614
8.91000,-128.88411,2.66934
8.92200,-128.26764,2.99752
8.94400,-126.56486,3.33759
8.96600,-124.37200,3.33225
8.97800,-122.90209,3.24442
9.00000,-119.74575,3.03398
9.01200,-117.83358,2.93580
9.03400,-114.02142,2.92171
9.04600,-111.84065,3.02394
9.06800,-107.81270,3.46246
9.09000,-103.91134,4.29875
9.10700,-101.09560,5.26680
9.11900,-99.30009,6.14847
9.14100,-96.36550,8.10567
9.15300,-94.91865,9.27467
9.17500,-92.38382,11.44765
9.18700,-90.92303,12.59063
9.20900,-87.93123,14.43609
9.22128,-86.09514,15.23833
9.24300,-82.75941,16.21926
9.26500,-79.54260,16.87705
9.27700,-77.94679,17.21784
9.29900,-75.32340,18.08626
9.31100,-74.09122,18.77542
9.33300,-72.22544,20.42359
9.34500,-71.41989,21.48717
9.36700,-70.28931,23.61732
9.38900,-69.50817,25.79885
9.40100,-69.26906,26.95262
9.42300,-69.16346,28.91879
9.43500,-69.27640,29.86640
9.45700,-69.77531,31.27038
9.46900,-70.14983,31.77549
9.49100,-70.98376,32.18085
9.51300,-71.87828,32.01624
9.52500,-72.35532,31.61190
9.54700,-73.23485,30.32325
9.55900,-73.74338,29.36194
9.58100,-74.85236,27.25823
9.59300,-75.55762,25.98012
9.61500,-77.03835,23.41666
9.62700,-77.97470,21.97210
9.64900,-79.97179,19.41320
9.67100,-82.18813,17.05684
9.68300,-83.48971,15.89876
9.70500,-86.13084,14.04566
9.71700,-87.68038,13.15524
9.73900,-90.64843,11.64950
9.76100,-93.63038,10.12198
9.77300,-95.20580,9.22816
9.79500,-97.95811,7.42674
9.80700,-99.37874,6.38807
9.82900,-101.89883,4.45119
9.84100,-103.25290,3.45597
9.86300,-105.75488,1.91970
9.87529,-107.18269,1.26355
9.89700,-109.78075,0.37761
9.91900,-112.44997,-0.27088
9.93100,-113.88044,-0.51098
9.95300,-116.41942,-0.78148
9.96500,-117.71537,-0.81185
9.98700,-119.86198,-0.66323
9.99900,-120.87343,-0.51458
10.02100,-122.42568,-0.21488
10.03300,-123.07563,-0.05367
10.05500,-123.89194,0.28417
10.07700,-124.32240,0.67308
