Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.01200,-128.98824,-4.23313,-59.51574
9.03400,-125.15047,-4.77374,-57.20790
9.04600,-122.89389,-4.99331,-55.73278
9.06800,-118.61533,-5.21429,-52.59185
9.09000,-114.33123,-5.06334,-49.12652
9.10700,-111.15148,-4.59558,-46.41857
9.11900,-109.09087,-4.02447,-44.64527
9.14100,-105.75773,-2.48303,-42.10850
9.15300,-104.19273,-1.41271,-41.37272
9.17500,-101.72535,0.84335,-41.58404
9.18700,-100.46364,2.25419,-42.71948
9.20900,-98.11079,4.87735,-46.39554
9.22128,-96.68156,6.20866,-48.90085
9.24300,-93.96033,8.11002,-53.17238
9.26500,-91.12877,9.50499,-56.33319
9.27700,-89.61448,10.08458,-57.26102
9.29900,-86.95389,11.09512,-57.50131
9.31100,-85.62416,11.72548,-56.93856
9.33300,-83.47898,13.09294,-54.97931
9.34500,-82.43017,13.98277,-53.62617
9.36700,-80.80546,15.79146,-50.97042
9.38900,-79.51360,17.70885,-48.30225
9.40100,-78.99264,18.75539,-46.93983
9.42300,-78.37687,20.58119,-44.66513
9.43500,-78.21360,21.48705,-43.53614
9.45700,-78.19797,22.86481,-41.67618
9.46900,-78.29733,23.39033,-40.83166
9.49100,-78.64658,23.88705,-39.64835
9.51300,-79.09492,23.87685,-38.89686
9.52500,-79.35938,23.58842,-38.78619
9.54700,-79.91388,22.56455,-39.11463
9.55900,-80.27974,21.76443,-39.53440
9.58100,-81.16748,19.96957,-40.61650
9.59300,-81.77835,18.86570,-41.36170
9.61500,-83.14449,16.64709,-43.13614
9.62700,-84.05486,15.39447,-44.28822
9.64900,-86.05715,13.20259,-46.65779
9.67100,-88.42401,11.17810,-49.29778
9.68300,-89.81029,10.20865,-50.75952
9.70500,-92.55940,8.65694,-52.99389
9.71700,-94.12197,7.87964,-53.73586
9.73900,-97.01795,6.46324,-54.07464
9.76100,-99.84431,4.91946,-53.47004
9.77300,-101.35859,3.95426,-52.77338
9.79500,-103.97478,1.97957,-51.20108
9.80700,-105.33376,0.83792,-50.34801
9.82900,-107.77773,-1.26122,-49.15604
9.84100,-109.13867,-2.32162,-48.85785
9.86300,-111.75385,-3.90207,-49.11964
9.87529,-113.30396,-4.54801,-49.67240
9.89700,-116.18871,-5.37151,-51.07308
9.91900,-119.20089,-5.93465,-52.69555
9.93100,-120.83807,-6.12547,-53.59259
9.95300,-123.76650,-6.30405,-55.19558
9.96500,-125.28649,-6.28764,-56.05300
9.98700,-127.85357,-6.04332,-57.60110
9.99900,-129.10204,-5.84628,-58.37255
10.02100,-131.07742,-5.48840,-59.55180
10.03300,-131.95824,-5.30344,-60.09183
10.05500,-133.18588,-4.94838,-60.92216
10.07700,-134.02106,-4.56118,-61.58194
10.08900,-134.24120,-4.31411,-61.87529
10.11100,-134.20465,-3.86021,-62.26582
10.12300,-133.93694,-3.67803,-62.38034
10.14500,-132.95120,-3.49392,-62.25492
10.15700,-132.14224,-3.51902,-61.94664
10.17900,-130.17743,-3.84458,-60.99564
10.20100,-127.76546,-4.35045,-59.49849
10.21300,-126.24113,-4.64114,-58.44134
10.23500,-123.15028,-5.05392,-56.17883
10.24700,-121.34907,-5.15637,-54.83604
10.26900,-117.93639,-5.08728,-52.27135
10.28100,-116.06547,-4.90844,-50.85040
10.30300,-112.74300,-4.25594,-48.35952
10.32500,-109.60689,-3.23134,-46.21258
10.33700,-108.03162,-2.48170,-45.34943
10.35900,-105.38140,-0.80267,-44.57449
10.37100,-104.04945,0.22092,-44.64284
10.39300,-101.77395,2.18311,-45.61014
10.40500,-100.53738,3.31363,-46.54294
10.42700,-98.26884,5.32981,-48.83573
10.44900,-95.91368,7.13989,-51.41283
10.46100,-94.61982,7.98836,-52.58354
10.48300,-92.29621,9.31790,-53.87495
10.49500,-91.08080,9.95631,-54.11466
10.51700,-88.98203,11.07771,-53.72100
10.52900,-87.94039,11.70777,-53.16340
10.55100,-86.26752,12.93717,-51.65697
10.56300,-85.49426,13.63259,-50.69084
10.58500,-84.20631,14.97709,-48.93325
10.60700,-83.18842,16.30143,-47.19694
10.61900,-82.77055,16.98456,-46.31335
10.64100,-82.27287,18.13048,-44.72102
10.65300,-82.14542,18.65637,-43.89358
10.67500,-82.12727,19.33116,-42.54481
10.68700,-82.21098,19.51617,-41.94654
