Time,Phi (degrees),Theta (degrees),Yaw (degrees)
9.19700,82.05092,-1.38023,124.06483
9.21900,81.84098,-2.14639,121.92032
9.23100,81.73840,-2.53678,120.77235
9.25300,81.60163,-3.19457,118.48997
9.26500,81.51566,-3.63031,117.27468
9.28700,81.26835,-4.42741,114.90384
9.29900,81.10867,-4.91120,113.80018
9.32100,80.59347,-5.81466,111.91096
9.34300,79.87566,-6.61214,110.26710
9.35500,79.62165,-6.95651,109.30780
9.37700,79.31468,-7.94892,108.01550
9.38900,79.09735,-8.49225,106.88491
9.41100,78.38714,-8.98882,104.91991
9.42300,78.08380,-9.29611,103.99781
9.44500,77.73592,-9.95432,102.34116
9.45700,77.70218,-10.25461,101.33212
9.47900,77.46565,-10.93926,99.55396
9.50100,76.71767,-11.78905,97.80003
9.51300,76.48824,-12.13130,97.24497
9.53500,76.29877,-12.97825,96.26154
9.54700,76.26672,-13.41268,95.83070
9.56900,75.92208,-14.23445,95.08018
9.58100,75.91039,-14.74118,94.70016
9.60300,75.87543,-15.42337,93.59586
9.62500,75.63408,-15.82627,92.72625
9.63700,75.66817,-16.32990,92.89702
9.65900,75.40121,-17.19415,93.09676
9.67100,75.60805,-17.78500,93.08624
9.69300,75.91429,-18.89759,93.55205
9.70500,75.93179,-19.46668,93.78515
9.72700,75.24716,-20.80333,92.91795
9.74900,74.66779,-22.18128,92.00636
9.76100,74.39910,-22.95117,91.64957
9.78300,73.48413,-24.42683,89.07721
9.79500,72.95748,-24.98386,87.74413
9.81700,72.52070,-26.22351,86.43465
9.82900,72.05224,-27.00298,85.60680
9.85100,70.89922,-28.82330,84.75367
9.86300,70.43092,-30.02503,84.63435
9.88500,69.34027,-32.51849,83.92703
9.90700,68.02934,-35.34853,83.26228
9.91900,67.50851,-36.96497,83.58163
9.94100,66.71826,-39.97224,84.36520
9.95300,66.39406,-41.41592,84.72352
9.97500,65.24212,-43.89681,84.20897
9.98700,64.48843,-45.42343,84.05708
10.00900,62.61052,-48.10249,83.15096
10.03100,60.45805,-50.38263,81.63855
10.04300,59.44518,-51.71617,80.94876
10.06500,57.94073,-54.71255,80.41738
10.07700,56.97648,-56.44512,80.01371
10.09900,55.15605,-59.73858,79.07664
10.11100,54.32334,-61.51720,78.80694
10.13300,52.53161,-64.34728,77.71976
10.14529,51.20482,-65.65028,76.60107
10.16700,48.65555,-67.78556,74.27733
10.18900,45.44488,-69.82272,71.35539
10.20100,43.57976,-71.00253,69.70065
10.22300,40.06900,-73.41549,66.67512
10.23500,38.00583,-74.63343,64.90911
10.25700,33.83981,-76.00906,61.23003
10.26900,31.14075,-76.32585,58.64852
10.29100,25.85416,-76.71825,53.61884
10.31300,19.44173,-77.45778,47.67329
10.32500,15.49407,-78.09216,44.01048
10.34700,7.83470,-79.51902,36.76450
10.35900,4.78608,-80.29253,33.86421
10.38100,-0.68032,-81.32590,28.42155
10.39300,-3.68591,-81.71708,25.47274
10.41500,-7.37660,-81.30143,21.73994
10.43700,-12.99970,-81.97591,16.33563
10.44900,-14.29829,-82.45194,15.14727
10.47100,-15.60907,-82.87682,13.74975
10.48300,-15.87687,-82.84898,13.26582
10.50500,-17.69882,-82.79075,11.13454
10.51700,-21.31494,-83.02337,7.75671
10.53900,-26.96312,-83.28969,2.29708
10.55100,-30.83599,-83.61189,-1.41612
10.57300,-38.54775,-85.08777,-8.41785
10.59500,-42.94042,-86.08688,-12.68694
10.60700,-50.36873,-86.91028,-19.95405
10.62900,-75.75237,-88.23176,-45.10382
10.64100,-100.23386,-88.51549,-69.54929
10.66300,-129.68184,-88.11819,-99.20975
10.67500,-140.62726,-87.51974,-110.23172
10.69700,-149.38402,-86.30291,-119.00864
10.71900,-159.26413,-84.45065,-128.70976
10.73100,-161.56186,-83.83811,-130.97157
10.75800,-166.59381,-83.12836,-136.25305
10.77000,-168.41307,-82.78672,-138.22061
10.78200,-170.69626,-81.91901,-140.41884
10.80400,-173.38971,-80.10844,-143.00668
10.81600,-173.78400,-78.74161,-143.22432
10.83800,-171.56638,-76.26571,-140.43906
10.86000,-169.31711,-74.12888,-137.62132
10.87200,-169.37932,-73.52525,-137.52219
10.89400,-169.71323,-73.76408,-138.06204
10.90600,-169.89595,-73.62466,-138.37256
10.92800,-170.37109,-72.66315,-138.82042
10.94000,-170.43102,-71.97962,-138.83208
10.96200,-170.47302,-70.45172,-138.69542
