Time,Phi (degrees),Theta (degrees),Yaw (degrees)
8.74000,86.83209,9.15688,170.47624
8.75700,86.96298,9.02567,168.69373
8.76900,87.05080,8.95072,167.38585
8.79100,87.23719,8.72035,164.90016
8.81300,87.33475,8.33218,162.52628
8.82500,87.32724,8.18814,161.32642
8.84700,87.42321,7.70176,159.04120
8.85900,87.45481,7.53070,157.86511
8.88100,87.52171,6.99467,155.64171
8.89300,87.51779,6.62265,154.42500
8.91500,87.50686,5.78555,151.91287
8.93700,87.42590,5.02326,149.11372
8.94900,87.34708,4.63496,147.46640
8.97100,87.02539,4.10744,144.74274
8.98300,86.79707,3.82726,143.46759
9.00500,86.40092,3.29675,141.54170
9.01700,86.19831,3.03070,140.60136
9.03900,85.98962,2.54397,138.82544
9.05100,85.83521,2.21147,137.71861
9.07300,85.65326,1.72945,135.60471
9.09500,85.35772,1.16835,133.68690
9.10700,85.20045,0.80037,132.69615
9.12900,84.88956,0.16704,131.02983
9.14100,84.72294,-0.22673,130.07312
9.16300,84.41345,-0.97749,128.30429
9.17500,84.24419,-1.42791,127.38943
9.19700,84.05364,-2.24482,125.44644
9.21900,83.82759,-3.06752,123.26093
9.23100,83.71610,-3.48738,122.13336
9.25300,83.55845,-4.20446,119.88326
9.26500,83.46084,-4.66890,118.77277
9.28700,83.19222,-5.52259,116.58113
9.29900,83.01971,-6.03089,115.48610
9.32100,82.48421,-6.97598,113.56162
9.34300,81.65065,-7.85715,111.84212
9.35500,81.38469,-8.23621,110.88991
9.37700,81.06719,-9.27747,109.62238
9.38900,80.83361,-9.86006,108.50355
9.41100,80.09174,-10.42472,106.54399
9.42300,79.77422,-10.76425,105.62602
9.44500,79.32864,-11.55404,103.96493
9.45700,79.27538,-11.88704,102.95769
9.47900,79.00288,-12.59089,101.18466
9.50100,78.22164,-13.49590,99.44040
9.51300,77.93846,-13.87838,98.87825
9.53500,77.63209,-14.79624,97.88070
9.54700,77.59798,-15.22540,97.45500
9.56900,77.26057,-16.03659,96.71471
9.58100,77.24747,-16.55712,96.34206
9.60300,77.13252,-17.34490,95.22313
9.62500,76.88557,-17.74008,94.35040
9.63700,76.87818,-18.25410,94.51463
9.65900,76.63825,-19.12385,94.73257
9.67100,76.85669,-19.72011,94.73367
9.69300,77.20995,-20.79140,95.22864
9.70500,77.25037,-21.33793,95.47776
9.72700,76.56097,-22.70274,94.62941
9.74900,75.89480,-24.16534,93.70383
9.76100,75.62727,-24.94740,93.35777
9.78300,74.63954,-26.48150,90.77406
9.79500,74.07175,-27.06763,89.42799
9.81700,73.61650,-28.29756,88.12210
9.82900,73.13508,-29.07281,87.29639
9.85100,71.97875,-30.91660,86.46127
9.86300,71.53331,-32.10205,86.36838
9.88500,70.46897,-34.57452,85.70609
9.90700,69.19408,-37.38375,85.09609
9.91900,68.72019,-38.99955,85.46364
9.94100,68.04723,-41.96678,86.35785
9.95300,67.69540,-43.40974,86.71496
9.97500,66.59875,-45.87218,86.26502
9.98700,65.82863,-47.43512,86.11863
10.00900,64.00279,-50.10726,85.27660
10.03100,61.86668,-52.38812,83.79629
10.04300,60.87228,-53.71752,83.13390
10.06500,59.47653,-56.69431,82.72182
10.07700,58.57843,-58.42026,82.39039
10.09900,56.88327,-61.70770,81.59168
10.11100,56.15067,-63.47992,81.42615
10.13300,54.49870,-66.30762,80.48772
10.14529,53.19682,-67.61617,79.40031
10.16700,50.63998,-69.76335,77.08041
10.18900,47.33879,-71.81515,74.05672
10.20100,45.42493,-73.06432,72.38216
10.22300,41.80491,-75.48814,69.25615
10.23500,39.63267,-76.71092,67.38459
10.25700,35.04263,-78.09475,63.28436
10.26900,31.93632,-78.41354,60.29797
10.29100,25.79111,-78.79301,54.40863
10.31300,18.27422,-79.50095,47.28695
10.32500,13.54758,-80.10727,42.84816
10.34700,3.98167,-81.45026,33.69904
10.35900,-0.08214,-82.17915,29.77918
10.38100,-7.54356,-83.10824,22.33313
10.39300,-11.61983,-83.43317,18.30897
10.41500,-15.74274,-82.93586,14.13813
10.43700,-23.26452,-83.46561,6.82188
10.44900,-25.50947,-83.90043,4.67564
10.47100,-28.50559,-84.36434,1.57818
10.48300,-28.72302,-84.31796,1.13531
10.50500,-31.79200,-84.23472,-2.25105
10.51700,-36.50800,-84.34677,-6.73721
10.53900,-43.52398,-84.41327,-13.58097
10.55100,-48.70501,-84.58981,-18.61428
10.57300,-62.92834,-85.71362,-32.17155
10.59500,-74.73352,-86.45629,-43.89893
10.60700,-87.98473,-86.85676,-57.04203
10.62900,-116.44969,-87.01350,-85.36585
10.64100,-130.54500,-86.66751,-99.39067
10.66300,-143.32004,-85.95344,-112.31892
10.67500,-148.07558,-85.34726,-117.15138
10.69700,-152.35092,-84.17422,-121.47163
10.71900,-158.95201,-82.36858,-127.92766
10.73100,-160.72086,-81.77715,-129.67601
10.75800,-164.64383,-81.11630,-133.87955
10.77000,-166.10945,-80.80197,-135.50725
10.78200,-168.16489,-79.96645,-137.49504
10.80400,-170.82736,-78.20892,-140.08205
10.81600,-171.41656,-76.84772,-140.51064
10.83800,-169.91702,-74.38109,-138.45847
10.86000,-168.16193,-72.25613,-136.14369
10.87200,-168.24591,-71.65200,-136.07524
10.89400,-168.46297,-71.89260,-136.51308
10.90600,-168.62155,-71.77171,-136.80759
10.92800,-169.11789,-70.84171,-137.29369
10.94000,-169.21751,-70.17460,-137.35403
10.96200,-169.35603,-68.67410,-137.33023
10.98400,-169.70580,-66.93929,-137.72820
10.99600,-169.95117,-65.98601,-137.98692
11.01800,-170.32741,-64.71557,-138.56235
11.03000,-170.39174,-64.08806,-138.79491
11.05200,-170.43842,-62.38931,-138.78690
11.06400,-170.60007,-61.54606,-138.87668
11.08600,-171.07132,-60.19173,-139.15443
11.09800,-171.26006,-59.41545,-139.23009
11.12000,-171.56177,-58.09643,-139.27940
11.14200,-171.84140,-56.92647,-139.21060
11.15400,-172.00803,-56.20042,-139.07883
11.17600,-172.17967,-55.11391,-138.66853
11.18800,-172.49297,-54.38676,-138.61389
11.21000,-173.03143,-53.46912,-138.78467
11.22200,-173.20883,-53.10259,-138.80931
11.24400,-173.35576,-52.26483,-138.54916
11.26600,-173.50992,-51.35415,-138.34552
11.27800,-173.61241,-50.84720,-138.31279
11.30000,-173.83655,-49.93531,-138.32988
11.31200,-173.95688,-49.34542,-138.32997
11.33400,-174.22966,-48.30573,-138.37592
11.34600,-174.36664,-47.70536,-138.32996
11.36800,-174.74380,-46.46545,-138.38736
11.39000,-175.34004,-45.22548,-138.70448
11.40200,-175.63680,-44.73205,-138.90355
11.42400,-176.12601,-43.88277,-139.19777
11.43600,-176.42403,-43.33591,-139.33971
11.45800,-177.07634,-42.00202,-139.62152
11.47000,-177.55725,-41.24884,-139.94914
11.49200,-178.50200,-40.02902,-140.80830
11.50400,-179.05872,-39.27740,-141.27809
11.52600,179.91960,-37.85683,-142.00948
11.54800,178.69797,-36.13234,-143.01677
11.56000,177.72536,-35.11103,-144.03792
11.58200,175.91714,-33.05248,-146.04022
11.59400,174.67102,-30.74791,-147.47720
11.61600,172.82846,-27.09872,-149.58498
11.62800,171.94870,-25.14459,-150.42061
11.65000,170.71075,-21.89507,-151.18298
11.67200,170.09616,-20.28734,-151.45749
11.68400,169.88232,-20.26741,-151.66324
11.70600,170.04187,-20.55238,-151.67511
11.71800,170.19238,-21.34507,-151.82935
11.74000,171.09023,-23.02747,-151.68771
11.75200,171.57748,-23.53174,-151.47072
