Time,Phi (degrees),Theta (degrees)
12.79500,176.84239,60.51096
12.81700,177.15404,61.12490
12.82900,177.31157,61.26860
12.85100,177.31013,61.18278
12.86300,177.24391,61.16777
12.88500,177.20026,60.75634
12.90700,177.25723,60.31910
12.91900,177.18388,60.09628
12.94100,177.01918,59.55857
12.95300,176.95161,59.35522
12.97500,176.93092,59.08279
12.98700,176.90353,59.01824
13.00900,176.83514,59.16883
13.03100,176.79799,59.04620
13.04300,176.76123,59.04703
13.06500,176.59592,59.08990
13.07700,176.61678,58.68079
13.09900,176.45285,57.69174
13.11100,176.26248,57.19341
13.13300,175.80170,56.16206
13.15500,175.39598,54.77653
13.16700,175.12561,53.68641
13.18900,174.63872,51.04664
13.20100,174.47330,49.09563
13.22300,174.15475,44.88672
13.23500,173.88264,42.83630
13.25700,173.58124,39.53469
13.26900,173.41415,38.04140
13.29100,173.28232,35.43253
13.31300,172.83821,31.48987
13.32500,172.57919,28.92421
13.34700,172.09741,23.75761
13.35900,171.76814,20.76678
13.38100,171.14235,16.55943
13.39300,170.89629,14.58466
13.41500,170.51826,10.68628
13.43700,170.29224,5.72885
13.44900,170.11946,3.32326
13.47100,169.64595,-0.52367
13.48300,169.14493,-3.53750
13.50500,168.66461,-6.94439
13.51700,168.35316,-8.98609
13.53900,167.67479,-12.57171
13.55100,167.39699,-13.94384
13.57300,167.02588,-16.09622
13.59500,166.74149,-18.41383
13.60700,166.52464,-19.32986
13.62900,166.14264,-21.43087
13.64100,165.98187,-22.53611
13.66300,165.64404,-24.97751
13.67500,165.50714,-26.18431
13.69700,165.22334,-27.37017
13.71900,165.07831,-28.77943
13.73100,164.95621,-29.50266
13.75300,164.70610,-31.48866
13.76500,164.46980,-32.85535
13.78700,163.79431,-35.22596
13.79900,163.46251,-36.48575
13.82100,163.26602,-37.37817
13.83329,163.23428,-37.59035
13.85500,163.24727,-38.54904
13.87700,163.11189,-39.90858
13.88900,162.94475,-40.98393
13.91100,162.78734,-42.31154
13.92300,162.62909,-42.87282
13.94500,162.56377,-43.70315
13.95700,162.68652,-43.61649
13.97900,162.91495,-43.83536
14.00100,163.01630,-44.07806
14.01300,163.04033,-44.58974
14.03500,163.13264,-45.69069
14.04700,163.19760,-46.38817
14.06900,163.46957,-47.41548
14.08100,163.65907,-47.73148
14.10300,164.08774,-48.11689
14.12500,164.62875,-48.55598
14.13700,164.90414,-48.80547
14.15900,165.41919,-49.19151
14.17100,165.77110,-49.34069
14.19300,166.55779,-49.28387
14.20500,167.04173,-49.17310
14.22700,167.85231,-48.66658
14.23900,168.30089,-48.47944
14.26100,169.09505,-48.17041
14.28300,169.69946,-48.19678
14.29500,170.06294,-48.11613
14.31700,170.67401,-47.74238
14.32900,170.99387,-47.56413
14.35100,171.59399,-47.23982
14.36300,171.88092,-47.14070
14.38500,172.35056,-46.87962
14.40700,172.94395,-46.35889
14.41900,173.31688,-46.06949
14.44100,174.22086,-45.48518
14.45300,174.73746,-45.13853
14.47500,175.59753,-44.24401
14.48700,175.99513,-43.61034
14.50900,176.67273,-42.41090
14.53100,177.22600,-41.49655
14.54300,177.44362,-41.11853
14.56500,177.52820,-40.27998
14.57700,177.49492,-39.63346
14.59900,177.31477,-39.00287
14.61100,177.10754,-38.57594
14.63300,176.62036,-37.82020
14.64500,176.28101,-37.32279
14.66700,175.62466,-36.29397
14.68900,174.93739,-35.58372
14.70100,174.59590,-35.25020
14.72300,173.95784,-34.34415
14.73500,173.65855,-34.00866
14.76200,172.93440,-33.32104
14.77400,172.62143,-33.02203
14.78600,172.25620,-32.82461
14.80800,171.55804,-32.46497
14.83000,170.92126,-32.03572
14.84200,170.54749,-31.63237
14.86400,169.92416,-31.17559
14.87600,169.53174,-30.82488
14.89800,168.79814,-30.27558
14.91000,168.42397,-30.03019
14.93200,167.74301,-29.54026
14.95400,167.04858,-29.01844
14.96600,166.68338,-28.73177
14.98800,165.96223,-28.07793
15.00000,165.56221,-27.77180
15.02200,164.78448,-27.18430
15.03400,164.32968,-26.87353
15.05600,163.47086,-26.44904
15.07800,162.61169,-26.19202
15.09000,162.17223,-26.11576
15.11200,161.36496,-25.96935
15.12400,160.94009,-25.76559
15.14600,160.18330,-25.39789
15.15800,159.77487,-25.15997
15.18000,158.99187,-24.88537
15.19200,158.60564,-24.81728
15.21400,157.94331,-24.53161
15.23600,157.20450,-24.42136
15.24800,156.81805,-24.36294
15.27000,156.15558,-24.15715
15.28200,155.80025,-24.04861
15.30400,155.13181,-23.90589
15.31600,154.76407,-23.71879
15.33800,154.08061,-23.64269
15.36000,153.32628,-23.73041
15.37200,152.90526,-23.70334
15.39400,152.15221,-23.64398
15.40600,151.74908,-23.63040
15.42800,151.07393,-23.55354
15.44000,150.75951,-23.55776
15.46200,150.13383,-23.51511
15.48400,149.57982,-23.40556
15.49600,149.24785,-23.23433
15.51800,148.56773,-23.13871
15.53000,148.20937,-23.10717
